AMI,ARI,NMI,accuracy,completeness,f1_score,homogenity,inertia,init,mutual_info,n_clusters,precision,recall,silhouette,time,v-measure
0.07266582698046396,0.07963349677909903,0.10003753628856035,0.0,0.13686326712880248,0.0,0.07312048642874301,419.622220499514,k-means++,0.09435778016257551,2,0.0,0.0,0.2555103109788489,0.06298995018005371,0.09531698045337113
0.0706451013100861,0.0666977464087004,0.07821788050802914,0.0,0.08548596676715446,0.0,0.07156773284008767,367.8419839181785,k-means++,0.09235404100654881,3,0.0,0.0,0.20170466665548553,0.07020688056945801,0.0779101268733972
0.07788967450922071,0.06388924487767707,0.0812744615301168,0.0006124948958758677,0.0791991835795041,2.5627401501082334e-05,0.08340411855861449,334.11347540428255,k-means++,0.10762821567491065,4,1.3087497775125378e-05,0.0006124948958758677,0.1809454480544683,0.17207074165344238,0.0812472810841142
0.06866601808993468,0.05977014282960174,0.07669178658922886,0.010616578195181707,0.07021966897077656,0.0019454775107528033,0.08376043659071639,311.9873231402238,k-means++,0.10808802359172198,5,0.0010708553501328085,0.010616578195181707,0.1787979453873049,0.15360188484191895,0.07639467590699836
0.06786660876520788,0.0472910939675253,0.08110075044878837,0.018170681910984074,0.06957322202982105,0.011989709563048817,0.09453826531905359,295.4527800443446,k-means++,0.1219961913768117,6,0.014116272978567776,0.018170681910984074,0.15002859102316965,0.22311902046203613,0.08015687176576855
0.06349734263761045,0.04232954062587877,0.07907279741189258,0.06410779910167415,0.06540184395954364,0.09058755640365206,0.09560139152054933,280.8527286698402,k-means++,0.12336809456434816,7,0.2704680160869071,0.06410779910167415,0.15061597151175804,0.27866101264953613,0.07766933716453528
0.06729059430591092,0.04060778407027523,0.08620697916615393,0.052470396080032664,0.0693726309326869,0.07317467332099802,0.10712644391654554,269.5058055165033,k-means++,0.1382405114950443,8,0.22014031394299108,0.052470396080032664,0.14941289936871452,0.2501368522644043,0.08421169644432291
0.0625349159819863,0.035756242905269145,0.0835492890386452,0.129644752960392,0.06475683565676661,0.18409822231562173,0.10779531810142842,260.05277372364736,k-means++,0.1391036551415941,9,0.4415519739671277,0.129644752960392,0.13942112177747235,0.3265078067779541,0.08090868235287448
0.060923022964687885,0.03313361396025566,0.08383913703818696,0.12392813393221723,0.0632929795775136,0.17294352331025864,0.11105498502720385,250.78290114745897,k-means++,0.14331006773822352,10,0.34785573428992683,0.12392813393221723,0.1317679362007229,0.3047318458557129,0.08063186645446739
0.0585978931660422,0.03130761086606978,0.0816395382138192,0.06288280930992242,0.061164890262727915,0.09056717000828067,0.1089679744562071,242.28300853612754,k-means++,0.14061690068924623,11,0.2514056713645557,0.06288280930992242,0.1402084657218072,0.38285183906555176,0.07835069621353245
