AMI,ARI,NMI,accuracy,aic,bic,completeness,f1_score,homogenity,init,mutual_info,n_clusters,precision,recall,silhouette,time,v-measure
0.007293552152890817,0.004983135661602339,0.019030496264400707,0.125,6350.516830858502,7876.828722621946,0.009582215942782673,0.2043033410156311,0.03779499337438206,gmm-em,0.023087612248811215,12,0.5592311091471497,0.125,0.08895985962208083,0.2443389892578125,0.01528835460294446
0.011982104632710839,0.0014471070974661172,0.028934782579433126,0.126,6014.913208802631,7668.826737819611,0.014419709534402747,0.20177858197574494,0.05806092285850915,gmm-em,0.035467345118626196,13,0.5065278186635266,0.12599999999999997,0.06125787749036744,0.23956608772277832,0.023101940898654225
0.009995369167480072,0.003345016209955437,0.025572181588634252,0.086,5726.0197691436915,7507.534935414207,0.012572973628175985,0.14460832623055614,0.05201128154254739,gmm-em,0.03177183519846877,14,0.4541356184798808,0.086,0.07122712141083573,0.25845980644226074,0.02025064683252769
0.010721253075845889,0.005521949571613811,0.02780178552898697,0.048,5500.494538810492,7409.611342334543,0.01337916893656707,0.0801821470900131,0.05777184534139802,gmm-em,0.03529075798289635,15,0.43048004626951997,0.048,0.07339760608748447,0.28769922256469727,0.02172672551315021
0.011808810315530717,0.005842122839324519,0.030636280754092755,0.12,5229.311465112109,7266.029905889695,0.014601650834146322,0.20109031219419804,0.06427914960469384,gmm-em,0.039265837859953384,16,0.6864499484004128,0.12,0.07761204565696239,0.27236413955688477,0.023797468920750086
0.013874208312082581,0.006597134106196392,0.03555717607491562,0.051,4954.932015389655,7119.252093420778,0.016806273057177887,0.09212620281273132,0.075228622438844,gmm-em,0.04595447994065553,17,0.47777777777777775,0.051,0.06690955475528339,0.2942180633544922,0.02747463912700809
0.010271845049379575,-0.0006594974292036539,0.02844370171745542,0.027,4828.430784677552,7120.35249996221,0.013357604122225218,0.05132309311895875,0.06056805995960293,gmm-em,0.03699886567404178,18,0.5997648902821316,0.027,0.04924890353864871,0.32053399085998535,0.02188804598349085
0.015476724200594675,0.007102657509711947,0.04041862918133718,0.024,4559.0415934924695,6978.564946030663,0.01859101570011256,0.044809961394160186,0.08787392852820572,gmm-em,0.05367904601920397,19,0.36914893617021277,0.024,0.09373841369626945,0.37627696990966797,0.03068926765969052
0.012469823317768096,0.0031156017253539735,0.03443251802122111,0.03,4357.4644741855955,6904.589463977325,0.015724748543906424,0.05731746295562345,0.07539696383514848,gmm-em,0.04605731369021601,20,0.6525345622119816,0.03,0.0627373758576396,0.37578821182250977,0.026022300642239385
0.014494644688275035,0.003171568590831439,0.03949712195290801,0.065,4065.598068843108,6740.324695888373,0.017840564425754765,0.1181893248400857,0.08744244886730312,gmm-em,0.05341547049729583,21,0.7238737004235658,0.065,0.06929972712822596,0.44684386253356934,0.02963484029889088
0.010119315895397099,0.0019033427962859171,0.030289256012535716,0.039,3806.7011414533245,6609.029405752124,0.013634590314505346,0.07167206342550532,0.06728761250837885,gmm-em,0.04110360045187096,22,0.5585392051557466,0.039,0.056728605592593115,0.4392738342285156,0.022674593567378422
0.011760649254145432,0.0034876298634178046,0.03446294154171816,0.074,3624.357604726053,6554.287506278389,0.015358883621993566,0.13178158546655655,0.07732947061381025,gmm-em,0.04723781309477959,23,0.6039855072463769,0.074,0.061369067374836175,0.4597129821777344,0.025627692917846598
0.010439490626908866,0.005430203701559095,0.031985589543424765,0.026,3473.983197653566,6531.514736459438,0.014164870307885514,0.04992697176241479,0.07222642468324621,gmm-em,0.04412054450405152,24,0.63125,0.026,0.0814231980747422,0.4454660415649414,0.02368474598153587
