AMI,ARI,NMI,accuracy,completeness,f1_score,homogenity,inertia,init,mutual_info,n_clusters,precision,recall,silhouette,time,v-measure
0.0592980968246129,0.06779775036490443,0.08196979287780139,0.0,0.11243481654774375,0.0,0.05975948688079655,400.72481981762394,k-means++,0.07711617907823387,2,0.0,0.0,0.34281466240629105,0.06237006187438965,0.07804029297889087
0.0701065729662195,0.06115223771581921,0.07758414625598255,0.0,0.08474348637600751,0.0,0.0710296449636496,344.70996357705405,k-means++,0.09165966956520769,3,0.0,0.0,0.22671531016244886,0.1404111385345459,0.07728290108189258
0.06817947238635957,0.05979059840598493,0.07025714694483051,0.0004083299305839118,0.06954206200809204,1.5857473032384924e-05,0.0709795849345557,309.68064598485955,k-means++,0.09159506997826733,4,8.085741199681422e-06,0.0004083299305839118,0.23042201615981547,0.2217118740081787,0.07025347061071817
0.06215044564754805,0.053874887146595156,0.06972954765543277,0.004083299305839118,0.06370896279642024,0.001459470425105544,0.07631908608790713,278.8843422927959,k-means++,0.09848538896563809,5,0.0009625021043004518,0.004083299305839118,0.21899877337467377,0.3678867816925049,0.06944622673772714
0.055890572833924915,0.043362325882064616,0.06686957478966957,0.0518579011841568,0.05763496336078693,0.05354312894803208,0.07758380975381185,256.41367014180884,k-means++,0.10011744208046712,6,0.0710288274683689,0.0518579011841568,0.20359491001828603,0.3478968143463135,0.06613785836914154
0.05214468844591077,0.035192515788464475,0.06574660811852888,0.10514495712535729,0.05405348550085586,0.1447732732838096,0.07996924599844657,241.2728066647701,k-means++,0.10319571028895928,7,0.2825905273113402,0.10514495712535729,0.17701803429230917,0.34992265701293945,0.06450572124198059
0.04955757165885972,0.03286382848470041,0.06486611477309194,0.10800326663944466,0.05164523506106305,0.14375326337928773,0.08147146277446583,227.58653722004456,k-means++,0.10513423459632001,8,0.25027656748614063,0.10800326663944466,0.17904662261584084,0.45479774475097656,0.06321690537958828
0.04764198307199595,0.031145702375340194,0.06414636980113028,0.09473254389546754,0.049913156618546756,0.13685580721722063,0.08243831962201316,215.99082010494544,k-means++,0.10638190772221554,9,0.2974114176474112,0.09473254389546754,0.18129784388299022,0.5648760795593262,0.06217923480028954
0.0504129967166206,0.029321803694712198,0.07000059026934333,0.13066557778685178,0.052805158935641056,0.17903304822213228,0.09279552863440306,206.97454318914325,k-means++,0.11974728996760457,10,0.36715572602108315,0.13066557778685178,0.1720153598199443,0.5853281021118164,0.06730850959339325
0.04967133629573777,0.027824168776368126,0.07043233423954573,0.10146998775010209,0.05222658884753857,0.14055479826858813,0.09498444788175904,198.92855299391886,k-means++,0.12257196429929032,11,0.3423722053610402,0.10146998775010209,0.17017880817089326,0.4904298782348633,0.06739594824745658
