AMI,ARI,NMI,accuracy,aic,bic,completeness,f1_score,homogenity,init,mutual_info,n_clusters,precision,recall,silhouette,time,v-measure
0.013580224505965447,0.0516910801748225,0.014559504616429646,0.529,12519.845919086601,12642.539801061155,0.014731399631651907,0.5230225988700565,0.014389615377779677,gmm-em,0.008790102354585744,2,0.5171787709497208,0.529,0.18605273030333694,0.060514211654663086,0.014558501797219726
0.009733228509117797,0.02682519775811337,0.013628434901304113,0.525,11714.193466260222,11900.688166861542,0.010744089066713843,0.5763674671352336,0.017287108912239516,gmm-em,0.010560077720222119,3,0.6415399954849875,0.525,0.18114438402365118,0.12430262565612793,0.01325196575605072
0.00759112533742143,0.0040924891517015154,0.012990266469074228,0.32,11125.796257684746,11376.091776912835,0.008683684958490983,0.4087147080510782,0.019432651431297247,gmm-em,0.011870713053655418,4,0.6480389191369228,0.32,0.13908828777360802,0.20464491844177246,0.012003485845249925
0.012409235044598328,0.009065980077513318,0.02074412899921983,0.21,10775.996163722335,11090.092501577192,0.013861827358166995,0.23709620302970688,0.031043445919324734,gmm-em,0.01896333292488713,5,0.7167073170731708,0.21,0.028293760120350557,0.2661776542663574,0.01916562828944928
0.008239712199826362,-0.0066093204707283635,0.0158875113959881,0.114,10442.300567765502,10820.197724247126,0.009790476251993786,0.18530311795232945,0.025781485176091308,gmm-em,0.015748988948031596,6,0.7070524134755583,0.114,0.0332892239863777,0.3186633586883545,0.014191684024393683
0.008866746640117187,-0.0037905623440497443,0.018182936814254046,0.113,10245.62547198066,10687.323447089053,0.010500114815291152,0.19415413982343116,0.03148719771232211,gmm-em,0.019234405054202083,7,0.7465378421900161,0.113,0.06284527009588542,0.3602888584136963,0.015748528366692723
0.011131384600088811,-0.010145165164995024,0.022335596304798203,0.064,9879.641439876641,10385.1402336118,0.013100278795381108,0.11491652221512635,0.038081545445186216,gmm-em,0.02326265667954538,8,0.5651821862348178,0.064,0.021560489503790654,0.39282989501953125,0.019494375970112363
0.008008074649017774,-0.009485709655878976,0.018029903207579207,0.09,9688.090541453963,10257.390153815892,0.010042398019359336,0.15496785505552307,0.03237049647385054,gmm-em,0.0197739807356691,9,0.5576388888888889,0.09,0.026945133989542222,0.44170212745666504,0.01532917823973172
0.00877447576831404,-0.007989295756419565,0.02025443298495417,0.107,9469.333203578346,10102.433634567042,0.010916419902501199,0.17151906158357771,0.03758027441285981,gmm-em,0.022956448100242978,10,0.4346341463414634,0.107,0.037544282188324216,0.3883688449859619,0.01691835129521634
0.008942130961839644,-0.00829990116131777,0.020905543940222367,0.088,9384.060361758762,10080.961611374225,0.011385196951858512,0.1436842105263158,0.03838684295797147,gmm-em,0.02344915203161204,11,0.7883536585365853,0.088,0.020674581527516875,0.49721503257751465,0.017561738205962196
0.016587298608440725,-0.003794957121777074,0.03609986599125122,0.101,9115.441452128991,9876.143520371223,0.019106278357230156,0.17389012887896893,0.06820796286018425,gmm-em,0.04166580962717255,12,0.6285470085470085,0.101,0.0076084390478718105,0.47016024589538574,0.029850807987698107
0.008999514582306611,-0.004346102926770718,0.02263971321104341,0.078,9033.233694576524,9857.736581445522,0.011577980377052972,0.13889310196686402,0.04426995016282436,gmm-em,0.027042932208218618,13,0.6340889526542325,0.078,0.057842049999686965,0.496124267578125,0.01835543803766589
0.010315276856256364,-6.000829809567524e-05,0.02612725477105434,0.056,8808.441117709728,9696.744823205496,0.012924824710098308,0.10311987631098285,0.05281568277968464,gmm-em,0.03226321519876471,14,0.6807179015186379,0.056,0.07077414901522562,0.47815418243408203,0.020767513605752838
0.009601797071988487,-0.009606254622183353,0.02477098959852037,0.073,8724.731929865924,9676.836453988459,0.012589047143352723,0.13005658477210322,0.04874093477471794,gmm-em,0.029774097102661157,15,0.6030372756557755,0.073,0.06035701358332956,0.4901249408721924,0.020009851837546642
0.015359307590106666,0.004033842124114134,0.03761983994670256,0.047,8499.513884542848,9515.41922729215,0.01824631666897253,0.08719239064314549,0.07756372879476131,gmm-em,0.04738091305498691,16,0.6266917293233083,0.047,0.05650313765825466,0.49648213386535645,0.029542880410201273
0.011728909490175023,-0.007127215926775351,0.030118336618177168,0.041,8315.885604609513,9395.591765985584,0.014989557919001324,0.07742439889122553,0.06051640785856265,gmm-em,0.03696731324939014,17,0.8292464878671775,0.041,0.043524762500345815,0.5690958499908447,0.024027616660599653
0.013800888497972466,-0.0010196880967962931,0.03543372092967237,0.027,8220.215395833562,9363.722375836402,0.017053624967963945,0.05192307692307691,0.07362355987542298,gmm-em,0.04497400451809691,18,0.675,0.027,0.03780643577550994,0.6577639579772949,0.027692711922859586
0.0139202253996997,-0.005455712282969522,0.0357395995393116,0.026,7848.024364366023,9055.33216299563,0.017494000162574283,0.050068775790921595,0.0730146886566852,gmm-em,0.044602066826021344,19,0.674074074074074,0.026,0.04047736058634684,0.5813190937042236,0.02822533376394596
0.01240892505237273,-0.00013780988640119072,0.03385425860621605,0.039,8009.731075402744,9280.839692659118,0.015855653916290027,0.06649684515688949,0.0722840465506783,gmm-em,0.044155743645883525,20,0.42153679653679654,0.039,0.08288942437236964,0.599912166595459,0.026006687558600795
0.01664250322527979,-0.003553245005099705,0.04262220087778864,0.026,7620.293974182022,8955.203410065164,0.020426005052526154,0.049546686929041385,0.0889381943750129,gmm-em,0.054329168032914696,21,0.5268939393939394,0.026,0.04957441737697047,0.5997748374938965,0.03322206018378469
0.016042640710258137,0.0026768503742479505,0.04280740623610006,0.032,7797.629150060518,9196.339404570428,0.019727221055765864,0.05494513997431096,0.09289063185749132,gmm-em,0.05674357099706448,22,0.39036885245901637,0.032,0.06556486985037496,0.6576859951019287,0.03254322438688195
0.014612468604748706,0.004595844461409701,0.04051756616178473,0.093,7645.9929560769615,9108.504029213638,0.01832889268884472,0.15585056101269984,0.08956750391548496,gmm-em,0.05471359076613165,23,0.4829136690647482,0.093,0.07270867006156027,0.7819881439208984,0.03043054669739964
0.017140263939862167,-0.0038196647966164646,0.04592942782597191,0.058,7376.851792198044,8903.163683961488,0.021187341644204303,0.10368717657135045,0.0995647484165721,gmm-em,0.06082055055076037,24,0.6996857322438718,0.058,0.052440429308575245,0.8301191329956055,0.03493955821981073
