AMI,ARI,NMI,accuracy,aic,bic,completeness,f1_score,homogenity,init,mutual_info,n_clusters,precision,recall,silhouette,time,v-measure
-0.0006373886163573017,-0.003939432909197016,0.00015618329526431016,0.234,15491.427356177075,15633.752259267558,0.00015328552693655908,0.3180582524271845,0.0001591358441147181,gmm-em,9.721040634705358e-05,2,0.4963636363636364,0.234,0.18089426897947852,0.06090497970581055,0.0001561559098056392
0.001627081896353018,-0.008962810933918595,0.00338164541211105,0.312,14578.062198888498,14794.003431163712,0.0025843536846585813,0.36235226735778003,0.004424907380571038,gmm-em,0.0027030179586900738,3,0.6271106999691644,0.312,0.06420638603868982,0.17989492416381836,0.003262976107418562
0.005874575340882693,-0.004540696639465928,0.010380828870677502,0.286,13988.302173016495,14277.85973447644,0.006982905313623692,0.36192985923534704,0.015432202386025192,gmm-em,0.00942698153970914,4,0.5062087953452856,0.286,0.08542171361360108,0.1645667552947998,0.009615087242608211
0.007247879942538366,0.0070768813644360475,0.013760051133793154,0.234,13436.39407323983,13799.567963884509,0.008490001052255863,0.3324728260869565,0.02230141151210969,gmm-em,0.01362313617818385,5,0.6495839112343967,0.234,0.09824383196397538,0.14790892601013184,0.012298169615233666
0.010641480671055626,0.012632944892042636,0.020492253498843743,0.14,13009.205122599898,13445.995342429309,0.0120475154037076,0.21502447132699234,0.03485635331345085,gmm-em,0.021292501938999925,6,0.4823080481036077,0.14,0.10200680701933527,0.18542790412902832,0.017906090262752812
0.013208114081469833,0.012596587907929049,0.02623923021370702,0.097,12726.630525031207,13237.037074045349,0.014746833275142267,0.1482160961714865,0.04668779997455239,gmm-em,0.028519910345933416,7,0.41883004499826926,0.097,0.10373325123516006,0.19112396240234375,0.022413976149563405
0.022161062958210687,0.018828237270283956,0.04358928224573302,0.098,12388.916905858243,12972.939784057116,0.02384855549984504,0.1587452023331016,0.07967046585737746,gmm-em,0.048667843520355095,8,0.4662510254306809,0.098,0.10156932815960903,0.2438809871673584,0.03670872274075283
0.013489375465713093,0.01058005156472152,0.02893894298967301,0.083,11974.836131288423,12632.47533867203,0.015309087618848678,0.13591823997503508,0.05470361410228353,gmm-em,0.03341648504847165,9,0.5166892923807906,0.083,0.08340010020403608,0.3084678649902344,0.02392315682075072
0.015560501647258345,0.011298151869394209,0.03391882432686241,0.115,11676.289121689184,12407.544658257522,0.01750616546294903,0.19295022350178045,0.06571894034427492,gmm-em,0.04014535462519268,10,0.7142379679144385,0.115,0.08517808984458936,0.37721967697143555,0.027647586207494874
0.014402047098855524,0.010173749845909812,0.03250724372635436,0.107,11421.840052757168,12226.711918510238,0.01649658209185237,0.1818639798488665,0.06405695972661617,gmm-em,0.0391301099951578,11,0.6792498354902391,0.107,0.09869835976277326,0.40421009063720703,0.026236484972094177
