AMI,ARI,NMI,accuracy,completeness,f1_score,homogenity,inertia,init,mutual_info,n_clusters,precision,recall,silhouette,time,v-measure
0.07233425182122659,0.07913092284024557,0.09957153095520525,0.0,0.1362085052727581,0.0,0.07278906524162783,375.5236474980194,k-means++,0.09393010019157984,2,0.0,0.0,0.27668586812066104,0.08492612838745117,0.09487660313334553
0.0707125230546598,0.06716107513224577,0.07827811205954494,0.0,0.08553715259909954,0.0,0.07163510406203513,323.9337744402259,k-means++,0.09244097969172835,3,0.0,0.0,0.22395036210960811,0.09073114395141602,0.07797130305022675
0.07738855652146366,0.06425109220979594,0.08078141017684475,0.0008166598611678236,0.07869810465409022,2.6280285154234066e-05,0.08291986520949175,290.90366671732414,k-means++,0.1070033145932686,4,1.3355026347797604e-05,0.0008166598611678236,0.20186971237686674,0.1444079875946045,0.08075384483133624
0.06905488011510186,0.06177993306290857,0.0769097831319481,0.009799918334013884,0.0706161507397821,0.0027005692112329043,0.08376433265529112,268.85875479633694,k-means++,0.10809305123886435,5,0.001566065380827709,0.009799918334013884,0.2036165878164743,0.24481487274169922,0.07663034356831222
0.06856331108812311,0.04842597825121881,0.08182714037243709,0.05900367496937525,0.07027192262986375,0.06105681299500312,0.09528244924787403,252.4799474148257,k-means++,0.12295651791436271,6,0.0764401525925471,0.05900367496937525,0.16620111437106624,0.27441883087158203,0.08088799861444065
0.06323761439025632,0.042281073895726856,0.07880790368894149,0.1000408329930584,0.0651405776785741,0.1452780739023937,0.0953428094311832,237.9129021284904,k-means++,0.12303440925761588,7,0.2739204493267814,0.1000408329930584,0.17037623131867072,0.406890869140625,0.07739973333935038
0.06312656853336239,0.03649491468530388,0.08185789993235447,0.08615761535320539,0.06518318524509234,0.12095313786063258,0.10279822558747781,228.33648019540925,k-means++,0.13265519480014243,8,0.3027221866795665,0.08615761535320539,0.1588677563401825,0.3415842056274414,0.07977925352721404
0.06322655251462247,0.037881479444920416,0.08385930317654941,0.1180073499387505,0.06547091846782666,0.15855872816045716,0.10741231212010938,217.72163844175182,k-means++,0.13860940796202326,9,0.34020016587235913,0.1180073499387505,0.16376633095670387,0.48543310165405273,0.08135413371604541
0.06059208257664907,0.03488873371375955,0.08298256926302973,0.08574928542262147,0.06298076015741906,0.12333653443730816,0.10933667336313267,208.49590456513437,k-means++,0.14109268541258457,10,0.34945842653619147,0.08574928542262147,0.1538948971467639,0.5381240844726562,0.07992350699295026
0.06010620598187316,0.031392516487888114,0.08446900424688007,0.12494895875867701,0.06263428504385571,0.18522734336803792,0.11391544859917535,200.3856172163998,k-means++,0.14700133137813615,11,0.3897705909339104,0.12494895875867701,0.14967114809568757,0.5292270183563232,0.08082722676756735
