AMI,ARI,NMI,accuracy,aic,bic,completeness,f1_score,homogenity,init,mutual_info,n_clusters,precision,recall,silhouette,time,v-measure
0.07265179844263986,0.08136069599197854,0.10022133619457729,0.0,-99514.1400228386,-99351.7254669008,0.1373927392998525,0.0,0.07310660141003006,gmm-em,0.09433986234491237,2,0.0,0.0,0.24665231552579472,0.08518099784851074,0.09543323218736263
0.06755867886627169,0.0711296038891672,0.07577348854608797,0.0,-103385.56695684716,-103138.6968318217,0.08383887775593024,0.0,0.06848399835645459,gmm-em,0.08837465910281979,3,0.0,0.0,0.21964517441176226,0.3029792308807373,0.07538751516493054
0.07198532522604102,0.05677139782114184,0.0752515452874894,0.0006124948958758677,-106226.52921768253,-105895.20352356942,0.07330207540106817,1.8817047492346166e-05,0.07725286135721812,gmm-em,0.09969037221843359,4,9.555302587767047e-06,0.0006124948958758677,0.13800136432523336,0.3539414405822754,0.07522563112289836
0.0665129315978511,0.059766855797967804,0.07454552104790046,0.009391588403429971,-108998.68345076339,-108582.90218756262,0.06806357072029237,0.0016182251844399673,0.08164477193151731,gmm-em,0.1053578800907624,5,0.000887552656251591,0.009391588403429971,0.14584034213201102,0.4006080627441406,0.07423814344438334
0.06844586244273312,0.058622924006400116,0.08002712325556388,0.15822784810126583,-110309.34327714135,-109809.10644485292,0.07022053297108269,0.15182302234889758,0.09120324477170469,gmm-em,0.11769253926761676,6,0.14634495736283534,0.15822784810126583,0.15174230396882143,0.44695591926574707,0.07934816724170449
0.06582574768924725,0.04279819746927364,0.08198312070231698,0.171294405879951,-111466.34067064046,-110881.64826926438,0.06771991857413358,0.2240672495848101,0.09925044538753963,gmm-em,0.12807698860211428,7,0.33337245186631825,0.171294405879951,0.11479568950165375,0.48017287254333496,0.08050808443627139
0.06523557065731346,0.03981443298648553,0.08366412416248328,0.1241322988975092,-112691.06009319986,-112021.91212273612,0.06732288302547519,0.17207082366206727,0.10397186450299101,gmm-em,0.13416970828588295,8,0.3095051599858813,0.1241322988975092,0.1293376259443408,0.4937269687652588,0.08172679866569983
0.06120966009209606,0.04119403014091353,0.08105749815455643,0.13679052674561046,-113680.24918951334,-112926.64564996194,0.06347209374523483,0.18835025095675706,0.10351506653377393,gmm-em,0.13358023679214365,9,0.3428090857097792,0.13679052674561046,0.10973214078499037,0.5925531387329102,0.07869249343599798
0.060199632503829516,0.03480616624913478,0.08246391313873401,0.1245406288280931,-114731.88596056943,-113893.82685193037,0.0625911089448861,0.16394450191280702,0.10864637301985804,gmm-em,0.1402018925415561,10,0.34690163818896136,0.1245406288280931,0.10379834318364543,0.6595940589904785,0.07942533249295003
0.05838556592121704,0.03201913409368673,0.08211761170572242,0.09963250306247448,-115582.17574375,-114659.66106602328,0.060922563519064526,0.1523479730341274,0.11068644788956747,gmm-em,0.1428344917688442,11,0.3571317797758311,0.09963250306247448,0.10284494814837745,0.700106143951416,0.07858913814490524
