mean_fit_time,mean_test_score,n_clusters
2.041688919067383,0.42943343378356885,2
2.2120141983032227,0.44195911472712274,3
2.2435648441314697,0.4369763524101782,4
2.260418176651001,0.4326877801667022,5
2.4295639991760254,0.45473639704422,6
2.2760539054870605,0.45441729476208664,7
2.267601728439331,0.47252085000471206,8
2.1426432132720947,0.46814483129805784,9
2.3550548553466797,0.47731232750360886,10
2.165900945663452,0.47907373976140777,11
